entity_id,branch,panel,cohort_label,sample_type,coord,qc_status,has_all_primary_inputs,n_parquet_cells,tissue_class,adjusted_area_percent
"BLASST|AR|[45140,16028]",BLASST,AR,BLASST,TURBT,"[45140,16028]",Missing QC,True,16300.0,Epi,14.45757478973704
"BLASST|AR|[45257,13731]",BLASST,AR,BLASST,TURBT,"[45257,13731]",Missing QC,True,15230.0,Epi,0.88
"BLASST|AR|[45282,8969]",BLASST,AR,BLASST,TURBT,"[45282,8969]",Missing QC,True,17610.0,Epi,48.33
"BLASST|AR|[45289,9024]",BLASST,AR,BLASST,TURBT,"[45289,9024]",Missing QC,True,14630.0,Epi,37.57594480486047
"BLASST|AR|[45290,17894]",BLASST,AR,BLASST,TURBT,"[45290,17894]",Missing QC,True,10460.0,Epi,11.91622532498796
"BLASST|AR|[45314,12177]",BLASST,AR,BLASST,TURBT,"[45314,12177]",Missing QC,True,13230.0,Epi,11.717581713309121
"BLASST|AR|[45336,9469]",BLASST,AR,BLASST,TURBT,"[45336,9469]",Missing QC,True,17955.0,Epi,46.04446224714601
"BLASST|AR|[45406,18412]",BLASST,AR,BLASST,TURBT,"[45406,18412]",Missing QC,True,16585.0,Epi,12.523248605083694
"BLASST|AR|[45408,13245]",BLASST,AR,BLASST,TURBT,"[45408,13245]",Missing QC,True,9285.0,Epi,7.186267192664464
"BLASST|AR|[45497,15851]",BLASST,AR,BLASST,TURBT,"[45497,15851]",Missing QC,True,15085.0,Epi,6.1079219288174516
"BLASST|AR|[45542,9871]",BLASST,AR,BLASST,TURBT,"[45542,9871]",Missing QC,True,15985.0,Epi,20.45195397532912
"BLASST|AR|[45563,16586]",BLASST,AR,BLASST,TURBT,"[45563,16586]",Missing QC,True,11475.0,Epi,27.14256906634402
"BLASST|AR|[45621,15609]",BLASST,AR,BLASST,TURBT,"[45621,15609]",Missing QC,True,17535.0,Epi,29.768844221105528
"BLASST|AR|[45663,21597]",BLASST,AR,BLASST,TURBT,"[45663,21597]",Missing QC,True,13570.0,Epi,14.265898420827998
"BLASST|AR|[45703,19480]",BLASST,AR,BLASST,TURBT,"[45703,19480]",Missing QC,True,20550.0,Epi,1.6171684296175752
"BLASST|AR|[45727,15944]",BLASST,AR,BLASST,TURBT,"[45727,15944]",Missing QC,True,10650.0,Epi,39.692121943857536
"BLASST|AR|[45741,17267]",BLASST,AR,BLASST,TURBT,"[45741,17267]",Missing QC,True,11890.0,Epi,23.028197793216183
"BLASST|AR|[45800,10995]",BLASST,AR,BLASST,TURBT,"[45800,10995]",Missing QC,True,20435.0,Epi,23.829616234679527
"BLASST|AR|[45839,15157]",BLASST,AR,BLASST,TURBT,"[45839,15157]",Missing QC,True,12010.0,Epi,4.152139461172742
"BLASST|AR|[45852,11055]",BLASST,AR,BLASST,TURBT,"[45852,11055]",Missing QC,True,16280.0,Epi,4.97129971299713
"BLASST|AR|[45904,19532]",BLASST,AR,BLASST,TURBT,"[45904,19532]",Missing QC,True,15545.0,Epi,0.0995575221238938
"BLASST|AR|[45924,18345]",BLASST,AR,BLASST,TURBT,"[45924,18345]",Missing QC,True,13355.0,Epi,1.0803142732431252
"BLASST|AR|[45938,11758]",BLASST,AR,BLASST,TURBT,"[45938,11758]",Missing QC,True,11505.0,Epi,4.065251165199379
"BLASST|AR|[45946,15196]",BLASST,AR,BLASST,TURBT,"[45946,15196]",Missing QC,True,14245.0,Epi,1.7526289434151228
"BLASST|AR|[45990,10424]",BLASST,AR,BLASST,TURBT,"[45990,10424]",Missing QC,True,14015.0,Epi,2.9313503610302836
"BLASST|AR|[46005,12205]",BLASST,AR,BLASST,TURBT,"[46005,12205]",Missing QC,True,10305.0,Epi,20.304622975437095
"BLASST|AR|[46057,13057]",BLASST,AR,BLASST,TURBT,"[46057,13057]",Missing QC,True,15775.0,Epi,0.603318250377074
"BLASST|AR|[46209,10483]",BLASST,AR,BLASST,TURBT,"[46209,10483]",Missing QC,True,12105.0,Epi,59.184505606523956
"BLASST|AR|[46226,10314]",BLASST,AR,BLASST,TURBT,"[46226,10314]",Missing QC,True,12505.0,Epi,0.33633633633633636
"BLASST|AR|[46241,14304]",BLASST,AR,BLASST,TURBT,"[46241,14304]",Missing QC,True,15315.0,Epi,1.3612251025923332
"BLASST|AR|[46263,14496]",BLASST,AR,BLASST,TURBT,"[46263,14496]",Missing QC,True,8570.0,Epi,1.5014237639140564
"BLASST|AR|[46510,16725]",BLASST,AR,BLASST,TURBT,"[46510,16725]",Missing QC,True,11070.0,Epi,19.682605111294315
"BLASST|AR|[46548,14043]",BLASST,AR,BLASST,TURBT,"[46548,14043]",Missing QC,True,16685.0,Epi,46.318289786223275
"BLASST|AR|[46573,19032]",BLASST,AR,BLASST,TURBT,"[46573,19032]",Missing QC,True,16095.0,Epi,0.13615416841223293
"BLASST|AR|[46583,17775]",BLASST,AR,BLASST,TURBT,"[46583,17775]",Missing QC,True,14595.0,Epi,60.480064276388475
"BLASST|AR|[46589,16098]",BLASST,AR,BLASST,TURBT,"[46589,16098]",Missing QC,True,11890.0,Epi,37.236510337871906
"BLASST|AR|[46652,17225]",BLASST,AR,BLASST,TURBT,"[46652,17225]",Missing QC,True,14205.0,Epi,8.913412563667231
"BLASST|AR|[46660,13726]",BLASST,AR,BLASST,TURBT,"[46660,13726]",Missing QC,True,14975.0,Epi,0.5471678994832303
"BLASST|AR|[46684,16752]",BLASST,AR,BLASST,TURBT,"[46684,16752]",Missing QC,True,5075.0,Epi,0.4158004158004158
"BLASST|AR|[46709,14804]",BLASST,AR,BLASST,TURBT,"[46709,14804]",Missing QC,True,13090.0,Epi,0.7966922146026623
"BLASST|AR|[46719,12549]",BLASST,AR,BLASST,TURBT,"[46719,12549]",Missing QC,True,14655.0,Epi,76.52836239727401
"BLASST|AR|[46791,17840]",BLASST,AR,BLASST,TURBT,"[46791,17840]",Missing QC,True,6920.0,Epi,3.2587412587412588
"BLASST|AR|[46826,12537]",BLASST,AR,BLASST,TURBT,"[46826,12537]",Missing QC,True,8225.0,Epi,89.54339866465646
"BLASST|AR|[46850,15208]",BLASST,AR,BLASST,TURBT,"[46850,15208]",Missing QC,True,14705.0,Epi,47.44841469552089
"BLASST|AR|[47055,15034]",BLASST,AR,BLASST,TURBT,"[47055,15034]",Missing QC,True,13605.0,Epi,55.06170143059955
"BLASST|AR|[47073,12781]",BLASST,AR,BLASST,TURBT,"[47073,12781]",Missing QC,True,10990.0,Epi,61.985916930299005
"BLASST|AR|[47076,14373]",BLASST,AR,BLASST,TURBT,"[47076,14373]",Missing QC,True,14925.0,Epi,44.639772380855604
"BLASST|AR|[47210,14447]",BLASST,AR,BLASST,TURBT,"[47210,14447]",Missing QC,True,10145.0,Epi,8.653320205666777
"BLASST|AR|[47241,17866]",BLASST,AR,BLASST,TURBT,"[47241,17866]",Missing QC,True,11690.0,Epi,2.2567151034786432
"BLASST|AR|[47249,12750]",BLASST,AR,BLASST,TURBT,"[47249,12750]",Missing QC,True,14730.0,Epi,63.299052228271826
"BLASST|AR|[47288,15534]",BLASST,AR,BLASST,TURBT,"[47288,15534]",Missing QC,True,15085.0,Epi,21.827150344260613
"BLASST|AR|[47352,15800]",BLASST,AR,BLASST,TURBT,"[47352,15800]",Missing QC,True,12660.0,Epi,52.02917908147539
"BLASST|AR|[47398,14234]",BLASST,AR,BLASST,TURBT,"[47398,14234]",Missing QC,True,14595.0,Epi,30.940854556935378
"BLASST|AR|[47564,11379]",BLASST,AR,BLASST,TURBT,"[47564,11379]",Missing QC,True,18820.0,Epi,14.403044871794874
"BLASST|AR|[47624,9233]",BLASST,AR,BLASST,TURBT,"[47624,9233]",Missing QC,True,18580.0,Epi,13.610741006456902
"BLASST|AR|[47631,16861]",BLASST,AR,BLASST,TURBT,"[47631,16861]",Missing QC,True,13830.0,Epi,3.998307594668923
"BLASST|AR|[47647,10827]",BLASST,AR,BLASST,TURBT,"[47647,10827]",Missing QC,True,16410.0,Epi,26.888248610825276
"BLASST|AR|[47663,18368]",BLASST,AR,BLASST,TURBT,"[47663,18368]",Missing QC,True,19230.0,Epi,0.5193370165745856
"BLASST|AR|[47837,9474]",BLASST,AR,BLASST,TURBT,"[47837,9474]",Missing QC,True,11740.0,Epi,80.22847980759595
"BLASST|AR|[47839,18350]",BLASST,AR,BLASST,TURBT,"[47839,18350]",Missing QC,True,9475.0,Epi,77.97599740512487
"BLASST|AR|[47859,13169]",BLASST,AR,BLASST,TURBT,"[47859,13169]",Missing QC,True,7675.0,Epi,4.615877764718452
"BLASST|AR|[47861,13783]",BLASST,AR,BLASST,TURBT,"[47861,13783]",Missing QC,True,15465.0,Epi,26.641960057648753
"BLASST|AR|[47911,8336]",BLASST,AR,BLASST,TURBT,"[47911,8336]",Missing QC,True,17075.0,Epi,17.90185783521809
"BLASST|AR|[47952,13218]",BLASST,AR,BLASST,TURBT,"[47952,13218]",Missing QC,True,9695.0,Epi,62.73200543232232
"BLASST|AR|[48024,11962]",BLASST,AR,BLASST,TURBT,"[48024,11962]",Missing QC,True,10670.0,Epi,50.52928722653493
"BLASST|AR|[48040,16630]",BLASST,AR,BLASST,TURBT,"[48040,16630]",Missing QC,True,14170.0,Epi,22.692428856452796
"BLASST|AR|[48133,10627]",BLASST,AR,BLASST,TURBT,"[48133,10627]",Missing QC,True,12295.0,Epi,73.71598009107275
"BLASST|AR|[48144,14368]",BLASST,AR,BLASST,TURBT,"[48144,14368]",Missing QC,True,10995.0,Epi,4.691916336913511
"BLASST|AR|[48156,12669]",BLASST,AR,BLASST,TURBT,"[48156,12669]",Missing QC,True,7345.0,Epi,7.392269064580171
"BLASST|AR|[48165,2674]",BLASST,AR,BLASST,TURBT,"[48165,2674]",Missing QC,True,13555.0,Epi,8.382066276803119
"BLASST|AR|[48227,11127]",BLASST,AR,BLASST,TURBT,"[48227,11127]",Missing QC,True,12115.0,Epi,62.916135019139304
"BLASST|AR|[48251,14529]",BLASST,AR,BLASST,TURBT,"[48251,14529]",Missing QC,True,16215.0,Epi,85.44690221199079
"BLASST|AR|[48273,18754]",BLASST,AR,BLASST,TURBT,"[48273,18754]",Missing QC,True,16770.0,Epi,40.1086191290355
"BLASST|AR|[48308,14777]",BLASST,AR,BLASST,TURBT,"[48308,14777]",Missing QC,True,11165.0,Epi,61.03803405730601
"BLASST|AR|[48322,6329]",BLASST,AR,BLASST,TURBT,"[48322,6329]",Missing QC,True,17495.0,Epi,0.07376185458377241
"BLASST|AR|[48345,11075]",BLASST,AR,BLASST,TURBT,"[48345,11075]",Missing QC,True,10920.0,Epi,30.74966941308107
"BLASST|AR|[48357,14841]",BLASST,AR,BLASST,TURBT,"[48357,14841]",Missing QC,True,9715.0,Epi,46.82289319513294
"BLASST|AR|[48404,20464]",BLASST,AR,BLASST,TURBT,"[48404,20464]",Missing QC,True,12585.0,Epi,28.348055640166518
"BLASST|AR|[48420,8404]",BLASST,AR,BLASST,TURBT,"[48420,8404]",Missing QC,True,12715.0,Epi,47.574729004708196
"BLASST|AR|[48430,18185]",BLASST,AR,BLASST,TURBT,"[48430,18185]",Missing QC,True,10250.0,Epi,2.4626699353688433
"BLASST|AR|[48474,11545]",BLASST,AR,BLASST,TURBT,"[48474,11545]",Missing QC,True,15215.0,Epi,9.140848165238408
"BLASST|AR|[48474,17259]",BLASST,AR,BLASST,TURBT,"[48474,17259]",Missing QC,True,15545.0,Epi,39.658976930792385
"BLASST|AR|[48565,4973]",BLASST,AR,BLASST,TURBT,"[48565,4973]",Missing QC,True,16985.0,Epi,7.55533199195171
"BLASST|AR|[48591,4242]",BLASST,AR,BLASST,TURBT,"[48591,4242]",Missing QC,True,14290.0,Epi,11.842105263157894
"BLASST|AR|[48640,20543]",BLASST,AR,BLASST,TURBT,"[48640,20543]",Missing QC,True,7245.0,Epi,6.613508442776736
"BLASST|AR|[48649,14028]",BLASST,AR,BLASST,TURBT,"[48649,14028]",Missing QC,True,15285.0,Epi,7.397370269998995
"BLASST|AR|[48674,13868]",BLASST,AR,BLASST,TURBT,"[48674,13868]",Missing QC,True,7880.0,Epi,4.75781026081972
"BLASST|AR|[48687,12383]",BLASST,AR,BLASST,TURBT,"[48687,12383]",Missing QC,True,12305.0,Epi,11.48949713558243
"BLASST|AR|[48767,10557]",BLASST,AR,BLASST,TURBT,"[48767,10557]",Missing QC,True,17525.0,Epi,15.543566775244301
"BLASST|AR|[48787,15246]",BLASST,AR,BLASST,TURBT,"[48787,15246]",Missing QC,True,14700.0,Epi,38.794061205938796
"BLASST|AR|[48798,10678]",BLASST,AR,BLASST,TURBT,"[48798,10678]",Missing QC,True,17340.0,Epi,22.062248570823627
"BLASST|AR|[48840,5942]",BLASST,AR,BLASST,TURBT,"[48840,5942]",Missing QC,True,9890.0,Epi,5.3711790393013095
"BLASST|AR|[48896,11521]",BLASST,AR,BLASST,TURBT,"[48896,11521]",Missing QC,True,13270.0,Epi,49.521126760563384
"BLASST|AR|[49021,12746]",BLASST,AR,BLASST,TURBT,"[49021,12746]",Missing QC,True,15380.0,Epi,39.01194243135654
"BLASST|AR|[49078,12428]",BLASST,AR,BLASST,TURBT,"[49078,12428]",Missing QC,True,5275.0,Epi,5.52364118426867
"BLASST|AR|[49101,14160]",BLASST,AR,BLASST,TURBT,"[49101,14160]",Missing QC,True,15875.0,Epi,0.17797319932998326
"BLASST|AR|[49123,7137]",BLASST,AR,BLASST,TURBT,"[49123,7137]",Missing QC,True,9280.0,Epi,7.676319800471109
"BLASST|AR|[49192,19360]",BLASST,AR,BLASST,TURBT,"[49192,19360]",Missing QC,True,16110.0,Epi,52.94529452945295
"BLASST|AR|[49231,5127]",BLASST,AR,BLASST,TURBT,"[49231,5127]",Missing QC,True,14920.0,Epi,33.67987647967061
"BLASST|AR|[49304,11289]",BLASST,AR,BLASST,TURBT,"[49304,11289]",Missing QC,True,15195.0,Epi,47.28472847284728
"BLASST|AR|[49321,19478]",BLASST,AR,BLASST,TURBT,"[49321,19478]",Missing QC,True,13690.0,Epi,21.937550040032026
"BLASST|AR|[49331,20248]",BLASST,AR,BLASST,TURBT,"[49331,20248]",Missing QC,True,10530.0,Epi,67.5112843660238
"BLASST|AR|[49356,20395]",BLASST,AR,BLASST,TURBT,"[49356,20395]",Missing QC,True,10430.0,Epi,12.036345531491163
"BLASST|AR|[49402,16235]",BLASST,AR,BLASST,TURBT,"[49402,16235]",Missing QC,True,17730.0,Epi,44.4790202770528
"BLASST|AR|[49420,14224]",BLASST,AR,BLASST,TURBT,"[49420,14224]",Missing QC,True,13940.0,Epi,18.934789327289586
"BLASST|AR|[49565,11171]",BLASST,AR,BLASST,TURBT,"[49565,11171]",Missing QC,True,15335.0,Epi,17.925802764210744
"BLASST|AR|[49675,16715]",BLASST,AR,BLASST,TURBT,"[49675,16715]",Missing QC,True,9505.0,Epi,21.759018609003014
"BLASST|AR|[49710,12970]",BLASST,AR,BLASST,TURBT,"[49710,12970]",Missing QC,True,14850.0,Epi,1.9410267288926601
"BLASST|AR|[49727,17151]",BLASST,AR,BLASST,TURBT,"[49727,17151]",Missing QC,True,9965.0,Epi,20.55930797487854
"BLASST|AR|[49889,17969]",BLASST,AR,BLASST,TURBT,"[49889,17969]",Missing QC,True,12245.0,Epi,40.04569529546163
"BLASST|AR|[49898,16080]",BLASST,AR,BLASST,TURBT,"[49898,16080]",Missing QC,True,16870.0,Epi,49.17239896818573
"BLASST|AR|[49939,13100]",BLASST,AR,BLASST,TURBT,"[49939,13100]",Missing QC,True,12020.0,Epi,0.30040439052570767
"BLASST|AR|[49969,16540]",BLASST,AR,BLASST,TURBT,"[49969,16540]",Missing QC,True,10635.0,Epi,0.6971022416621103
"BLASST|AR|[50000,10405]",BLASST,AR,BLASST,TURBT,"[50000,10405]",Missing QC,True,18085.0,Epi,37.95022258195063
"BLASST|AR|[50006,14062]",BLASST,AR,BLASST,TURBT,"[50006,14062]",Missing QC,True,11555.0,Epi,1.8309222423146474
"BLASST|AR|[50072,9270]",BLASST,AR,BLASST,TURBT,"[50072,9270]",Missing QC,True,12750.0,Epi,60.95553548128074
"BLASST|AR|[50115,7766]",BLASST,AR,BLASST,TURBT,"[50115,7766]",Missing QC,True,13385.0,Epi,27.658448841392445
"BLASST|AR|[50131,10735]",BLASST,AR,BLASST,TURBT,"[50131,10735]",Missing QC,True,13715.0,Epi,63.62865621025858
"BLASST|AR|[50169,17390]",BLASST,AR,BLASST,TURBT,"[50169,17390]",Missing QC,True,12090.0,Epi,61.90327287888264
"BLASST|AR|[50197,14919]",BLASST,AR,BLASST,TURBT,"[50197,14919]",Missing QC,True,11920.0,Epi,0.7384882710686359
"BLASST|AR|[50198,7763]",BLASST,AR,BLASST,TURBT,"[50198,7763]",Missing QC,True,14760.0,Epi,25.354394491697047
"BLASST|AR|[50234,11000]",BLASST,AR,BLASST,TURBT,"[50234,11000]",Missing QC,True,10075.0,Epi,59.84168241965973
"BLASST|AR|[50253,18625]",BLASST,AR,BLASST,TURBT,"[50253,18625]",Missing QC,True,10310.0,Epi,0.5839416058394161
"BLASST|AR|[50258,13762]",BLASST,AR,BLASST,TURBT,"[50258,13762]",Missing QC,True,14035.0,Epi,42.287153652392945
"BLASST|AR|[50296,4180]",BLASST,AR,BLASST,TURBT,"[50296,4180]",Missing QC,True,17520.0,Epi,2.8215684305653177
"BLASST|AR|[50465,9925]",BLASST,AR,BLASST,TURBT,"[50465,9925]",Missing QC,True,13670.0,Epi,47.994283964478925
"BLASST|AR|[50511,5164]",BLASST,AR,BLASST,TURBT,"[50511,5164]",Missing QC,True,14120.0,Epi,22.122173334697635
"BLASST|AR|[50535,12403]",BLASST,AR,BLASST,TURBT,"[50535,12403]",Missing QC,True,17430.0,Epi,21.917259340879497
"BLASST|AR|[50550,18438]",BLASST,AR,BLASST,TURBT,"[50550,18438]",Missing QC,True,12655.0,Epi,40.420584369628955
"BLASST|AR|[50587,19576]",BLASST,AR,BLASST,TURBT,"[50587,19576]",Missing QC,True,14580.0,Epi,45.579468525815905
"BLASST|AR|[50595,15429]",BLASST,AR,BLASST,TURBT,"[50595,15429]",Missing QC,True,16100.0,Epi,36.72947939955286
"BLASST|AR|[50597,11518]",BLASST,AR,BLASST,TURBT,"[50597,11518]",Missing QC,True,15740.0,Epi,20.738884045335656
"BLASST|AR|[50870,10062]",BLASST,AR,BLASST,TURBT,"[50870,10062]",Missing QC,True,13070.0,Epi,60.56687700424124
"BLASST|AR|[51016,15116]",BLASST,AR,BLASST,TURBT,"[51016,15116]",Missing QC,True,13635.0,Epi,52.041021516187406
"BLASST|AR|[51113,12876]",BLASST,AR,BLASST,TURBT,"[51113,12876]",Missing QC,True,15950.0,Epi,1.645319171092367
"BLASST|AR|[51118,20028]",BLASST,AR,BLASST,TURBT,"[51118,20028]",Missing QC,True,11930.0,Epi,2.45392082015487
"BLASST|AR|[51134,9925]",BLASST,AR,BLASST,TURBT,"[51134,9925]",Missing QC,True,13330.0,Epi,31.93206835098018
"BLASST|AR|[51152,14185]",BLASST,AR,BLASST,TURBT,"[51152,14185]",Missing QC,True,10000.0,Epi,24.53606073386757
"BLASST|AR|[51206,2703]",BLASST,AR,BLASST,TURBT,"[51206,2703]",Missing QC,True,14385.0,Epi,1.3570566948130278
"BLASST|AR|[51576,13810]",BLASST,AR,BLASST,TURBT,"[51576,13810]",Missing QC,True,15180.0,Epi,28.750676041103297
"BLASST|AR|[51675,16521]",BLASST,AR,BLASST,TURBT,"[51675,16521]",Missing QC,True,12590.0,Epi,51.99186991869919
"BLASST|AR|[51752,11289]",BLASST,AR,BLASST,TURBT,"[51752,11289]",Missing QC,True,16095.0,Epi,54.30361657689348
"BLASST|AR|[51764,16549]",BLASST,AR,BLASST,TURBT,"[51764,16549]",Missing QC,True,11430.0,Epi,5.438637975880822
"BLASST|AR|[51782,12584]",BLASST,AR,BLASST,TURBT,"[51782,12584]",Missing QC,True,14805.0,Epi,2.5538201772899956
"BLASST|AR|[51826,13932]",BLASST,AR,BLASST,TURBT,"[51826,13932]",Missing QC,True,12305.0,Epi,6.853884226382613
"BLASST|AR|[51916,7233]",BLASST,AR,BLASST,TURBT,"[51916,7233]",Missing QC,True,17305.0,Epi,35.770392749244714
"BLASST|AR|[52211,13959]",BLASST,AR,BLASST,TURBT,"[52211,13959]",Missing QC,True,13585.0,Epi,32.406105643703555
"BLASST|AR|[52238,14519]",BLASST,AR,BLASST,TURBT,"[52238,14519]",Missing QC,True,13920.0,Epi,19.812651087832396
"BLASST|AR|[52258,17783]",BLASST,AR,BLASST,TURBT,"[52258,17783]",Missing QC,True,10780.0,Epi,84.47136563876651
"BLASST|AR|[52352,15495]",BLASST,AR,BLASST,TURBT,"[52352,15495]",Missing QC,True,9370.0,Epi,55.36652489367025
"BLASST|AR|[52357,17250]",BLASST,AR,BLASST,TURBT,"[52357,17250]",Missing QC,True,13060.0,Epi,6.581240389543824
"BLASST|AR|[52406,8915]",BLASST,AR,BLASST,TURBT,"[52406,8915]",Missing QC,True,14850.0,Epi,13.92221762515515
"BLASST|AR|[52471,10856]",BLASST,AR,BLASST,TURBT,"[52471,10856]",Missing QC,True,13895.0,Epi,77.14
"BLASST|AR|[52483,15986]",BLASST,AR,BLASST,TURBT,"[52483,15986]",Missing QC,True,14230.0,Epi,3.2629366429786804
"BLASST|AR|[52540,16958]",BLASST,AR,BLASST,TURBT,"[52540,16958]",Missing QC,True,17120.0,Epi,21.097426654651045
"BLASST|AR|[52557,14123]",BLASST,AR,BLASST,TURBT,"[52557,14123]",Missing QC,True,11090.0,Epi,46.609534011783616
"BLASST|AR|[52924,21074]",BLASST,AR,BLASST,TURBT,"[52924,21074]",Missing QC,True,17995.0,Epi,1.4321482223335
"BLASST|AR|[53095,13753]",BLASST,AR,BLASST,TURBT,"[53095,13753]",Missing QC,True,19275.0,Epi,26.42849893433472
"BLASST|AR|[53171,12157]",BLASST,AR,BLASST,TURBT,"[53171,12157]",Missing QC,True,9020.0,Epi,88.74083944037308
"BLASST|AR|[53202,13513]",BLASST,AR,BLASST,TURBT,"[53202,13513]",Missing QC,True,20125.0,Epi,13.842457166736315
"BLASST|AR|[53208,13456]",BLASST,AR,BLASST,TURBT,"[53208,13456]",Missing QC,True,10135.0,Epi,25.78125
"BLASST|AR|[53217,11865]",BLASST,AR,BLASST,TURBT,"[53217,11865]",Missing QC,True,19840.0,Epi,13.26219512195122
"BLASST|AR|[53350,13221]",BLASST,AR,BLASST,TURBT,"[53350,13221]",Missing QC,True,9575.0,Epi,66.2529678394129
"BLASST|AR|[53375,15047]",BLASST,AR,BLASST,TURBT,"[53375,15047]",Missing QC,True,13660.0,Epi,31.584309730005092
"BLASST|AR|[53435,16085]",BLASST,AR,BLASST,TURBT,"[53435,16085]",Missing QC,True,9970.0,Epi,43.7808937758499
"BLASST|AR|[53502,14601]",BLASST,AR,BLASST,TURBT,"[53502,14601]",Missing QC,True,11780.0,Epi,62.933039539723346
"BLASST|AR|[53569,14256]",BLASST,AR,BLASST,TURBT,"[53569,14256]",Missing QC,True,9750.0,Epi,61.01126028583803
"BLASST|AR|[53606,12834]",BLASST,AR,BLASST,TURBT,"[53606,12834]",Missing QC,True,15890.0,Epi,14.54729387961558
"BLASST|AR|[53796,8615]",BLASST,AR,BLASST,TURBT,"[53796,8615]",Missing QC,True,13585.0,Epi,34.33502538071066
"BLASST|AR|[53868,11258]",BLASST,AR,BLASST,TURBT,"[53868,11258]",Missing QC,True,12675.0,Epi,65.6816792337477
"BLASST|AR|[53868,11758]",BLASST,AR,BLASST,TURBT,"[53868,11758]",Missing QC,True,9705.0,Epi,50.607424071991
"BLASST|AR|[53965,17371]",BLASST,AR,BLASST,TURBT,"[53965,17371]",Missing QC,True,14455.0,Epi,46.95146409947854
"BLASST|AR|[53992,13799]",BLASST,AR,BLASST,TURBT,"[53992,13799]",Missing QC,True,14445.0,Epi,34.28513568246253
"BLASST|AR|[54255,11359]",BLASST,AR,BLASST,TURBT,"[54255,11359]",Missing QC,True,12600.0,Epi,1.2950647532376622
"BLASST|AR|[54285,15349]",BLASST,AR,BLASST,TURBT,"[54285,15349]",Missing QC,True,11920.0,Epi,34.3363188084935
"BLASST|AR|[54302,15099]",BLASST,AR,BLASST,TURBT,"[54302,15099]",Missing QC,True,12450.0,Epi,33.845690174804105
"BLASST|AR|[54314,11186]",BLASST,AR,BLASST,TURBT,"[54314,11186]",Missing QC,True,10720.0,Epi,34.93975903614458
"BLASST|AR|[54476,13040]",BLASST,AR,BLASST,TURBT,"[54476,13040]",Missing QC,True,14460.0,Epi,0.5073431241655542
"BLASST|AR|[54642,19604]",BLASST,AR,BLASST,TURBT,"[54642,19604]",Missing QC,True,14465.0,Epi,1.526177481301799
"BLASST|AR|[54694,12120]",BLASST,AR,BLASST,TURBT,"[54694,12120]",Missing QC,True,15480.0,Epi,1.9415426822834227
"BLASST|AR|[54694,6713]",BLASST,AR,BLASST,TURBT,"[54694,6713]",Missing QC,True,11950.0,Epi,12.820821785757321
"BLASST|AR|[54712,15215]",BLASST,AR,BLASST,TURBT,"[54712,15215]",Missing QC,True,14735.0,Epi,39.072198627899375
"BLASST|AR|[54713,11620]",BLASST,AR,BLASST,TURBT,"[54713,11620]",Missing QC,True,7980.0,Epi,9.488836662749707
"BLASST|AR|[54829,16596]",BLASST,AR,BLASST,TURBT,"[54829,16596]",Missing QC,True,15870.0,Epi,26.174358974358974
"BLASST|AR|[54829,17096]",BLASST,AR,BLASST,TURBT,"[54829,17096]",Missing QC,True,14420.0,Epi,10.886208704771894
"BLASST|AR|[54953,15561]",BLASST,AR,BLASST,TURBT,"[54953,15561]",Missing QC,True,17805.0,Epi,38.7294259333601
"BLASST|AR|[55001,9811]",BLASST,AR,BLASST,TURBT,"[55001,9811]",Missing QC,True,13880.0,Epi,2.3560209424083767
"BLASST|AR|[55397,16635]",BLASST,AR,BLASST,TURBT,"[55397,16635]",Missing QC,True,9290.0,Epi,72.96332759045042
"BLASST|AR|[55418,14364]",BLASST,AR,BLASST,TURBT,"[55418,14364]",Missing QC,True,16220.0,Epi,45.222737351340456
"BLASST|AR|[55603,18596]",BLASST,AR,BLASST,TURBT,"[55603,18596]",Missing QC,True,11625.0,Epi,80.50245220698629
"BLASST|AR|[55663,21393]",BLASST,AR,BLASST,TURBT,"[55663,21393]",Missing QC,True,20695.0,Epi,0.22002200220022003
"BLASST|AR|[55777,21103]",BLASST,AR,BLASST,TURBT,"[55777,21103]",Missing QC,True,13250.0,Epi,33.427419354838705
"BLASST|AR|[55962,13704]",BLASST,AR,BLASST,TURBT,"[55962,13704]",Missing QC,True,16905.0,Epi,0.34040849018822583
"BLASST|AR|[55986,15315]",BLASST,AR,BLASST,TURBT,"[55986,15315]",Missing QC,True,15670.0,Epi,11.993704092339977
"BLASST|AR|[56007,16280]",BLASST,AR,BLASST,TURBT,"[56007,16280]",Missing QC,True,9845.0,Epi,26.02068590092542
"BLASST|AR|[56151,12827]",BLASST,AR,BLASST,TURBT,"[56151,12827]",Missing QC,True,12520.0,Epi,88.05
"BLASST|AR|[56289,15780]",BLASST,AR,BLASST,TURBT,"[56289,15780]",Missing QC,True,11820.0,Epi,34.83826723054064
"BLASST|AR|[56394,15686]",BLASST,AR,BLASST,TURBT,"[56394,15686]",Missing QC,True,14685.0,Epi,0.34107162504125865
"BLASST|AR|[56394,16883]",BLASST,AR,BLASST,TURBT,"[56394,16883]",Missing QC,True,18475.0,Epi,1.3904624575136473
"BLASST|AR|[56759,11669]",BLASST,AR,BLASST,TURBT,"[56759,11669]",Missing QC,True,16545.0,Epi,7.525134558748857
"BLASST|AR|[57085,14640]",BLASST,AR,BLASST,TURBT,"[57085,14640]",Missing QC,True,14375.0,Epi,28.28354430379747
